Datum;Dax30;Dax30lag;S&P500;S&P500lag
04.02.2002;-2,208724245;-0,206554533;-2,47269518;-0,707805733
05.02.2002;-0,957572304;-2,208724245;-0,400739987;-2,47269518
06.02.2002;-2,680710994;-0,957572304;-0,586598696;-0,400739987
07.02.2002;1,21159518;-2,680710994;-0,28842728;-0,586598696
08.02.2002;-0,548469755;1,21159518;1,486825551;-0,28842728
11.02.2002;2,151593792;-0,548469755;1,438749927;1,486825551
12.02.2002;-1,117813765;2,151593792;-0,398863338;1,438749927
13.02.2002;1,03525645;-1,117813765;1,028166519;-0,398863338
14.02.2002;0,77846556;1,03525645;-0,173477829;1,028166519
15.02.2002;-2,235125468;0,77846556;-1,09764355;-0,173477829
19.02.2002;-2,026693538;-2,235125468;-1,884453276;-1,09764355
20.02.2002;0,339836903;-2,026693538;1,358245055;-1,884453276
21.02.2002;1,474612153;0,339836903;-1,548763123;1,358245055
22.02.2002;-2,167714962;1,474612153;0,822868517;-1,548763123
25.02.2002;2,485681413;-2,167714962;1,797899615;0,822868517
26.02.2002;0,703397114;2,485681413;0,003827522;1,797899615
27.02.2002;1,27548364;0,703397114;0,086179731;0,003827522
28.02.2002;1,589848837;1,27548364;-0,281643462;0,086179731
01.03.2002;1,157552569;1,589848837;2,264944209;-0,281643462
04.03.2002;2,911870931;1,157552569;1,951534447;2,264944209
05.03.2002;-0,327306971;2,911870931;-0,667035301;1,951534447
06.03.2002;1,082302;-0,327306971;1,470839631;-0,667035301
07.03.2002;0,078898673;1,082302;-0,446296071;1,470839631
08.03.2002;1,32566269;0,078898673;0,584960736;-0,446296071
11.03.2002;-0,352268381;1,32566269;0,340371359;0,584960736
12.03.2002;-1,214454366;-0,352268381;-0,227415663;0,340371359
13.03.2002;-0,565221265;-1,214454366;-0,96027141;-0,227415663
14.03.2002;0,588640085;-0,565221265;-0,089190765;-0,96027141
15.03.2002;2,354426014;0,588640085;1,138013489;-0,089190765
18.03.2002;0,461571788;2,354426014;-0,050498284;1,138013489
19.03.2002;0,6728664;0,461571788;0,407283676;-0,050498284
20.03.2002;-1,791287952;0,6728664;-1,571482679;0,407283676
21.03.2002;-0,298618748;-1,791287952;0,153550817;-1,571482679
22.03.2002;0,326248719;-0,298618748;-0,423547579;0,153550817
25.03.2002;-0,908475941;0,326248719;-1,465091464;-0,423547579
26.03.2002;1,376805871;-0,908475941;0,599671498;-1,465091464
27.03.2002;-0,790080492;1,376805871;0,536375443;0,599671498
28.03.2002;0,921652954;-0,790080492;0,245576899;0,536375443
02.04.2002;-1,597283081;0,921652954;-0,926310914;0,245576899
03.04.2002;-0,550547158;-1,597283081;-0,981975154;-0,926310914
04.04.2002;-0,509102888;-0,550547158;0,085646275;-0,981975154
05.04.2002;0,106185596;-0,509102888;-0,319079325;0,085646275
08.04.2002;-1,524561213;0,106185596;0,252253953;-0,319079325
09.04.2002;-0,194582198;-1,524561213;-0,66037493;0,252253953
10.04.2002;1,839562884;-0,194582198;1,137222535;-0,66037493
11.04.2002;-1,944786301;1,839562884;-2,364219528;1,137222535
12.04.2002;0,516951516;-1,944786301;0,663414235;-2,364219528
15.04.2002;1,051130616;0,516951516;-0,760829277;0,663414235
16.04.2002;1,900766561;1,051130616;2,341821052;-0,760829277
17.04.2002;-0,474000165;1,900766561;-0,197436456;2,341821052
18.04.2002;-1,04671386;-0,474000165;-0,140749485;-0,197436456
19.04.2002;0,41175174;-1,04671386;0,062434127;-0,140749485
22.04.2002;-1,496248498;0,41175174;-1,541110509;0,062434127
23.04.2002;-0,257036815;-1,496248498;-0,620138334;-1,541110509
24.04.2002;-0,615550548;-0,257036815;-0,709137962;-0,620138334
25.04.2002;-2,048975415;-0,615550548;-0,151382015;-0,709137962
26.04.2002;-1,068967496;-2,048975415;-1,379645489;-0,151382015
29.04.2002;0,153188358;-1,068967496;-1,00546167;-1,379645489
30.04.2002;0,662135286;0,153188358;1,077181671;-1,00546167
02.05.2002;-1,520272951;0,662135286;0,731342344;1,077181671
03.05.2002;-1,647477319;-1,520272951;-1,023267804;0,731342344
06.05.2002;-0,043008374;-1,647477319;-1,932798312;-1,023267804
07.05.2002;-0,169239059;-0,043008374;-0,300459206;-1,932798312
08.05.2002;3,205395277;-0,169239059;3,764502335;-0,300459206
09.05.2002;-1,235137484;3,205395277;-1,435366375;3,764502335
10.05.2002;-1,908393873;-1,235137484;-1,678514488;-1,435366375
13.05.2002;2,130262537;-1,908393873;1,868320498;-1,678514488
14.05.2002;1,479254263;2,130262537;2,11728256;1,868320498
15.05.2002;0,461668264;1,479254263;-0,534454674;2,11728256
16.05.2002;-0,491681436;0,461668264;0,659325597;-0,534454674
17.05.2002;-0,218724306;-0,491681436;0,786162512;0,659325597
20.05.2002;-0,74298955;-0,218724306;-1,329301478;0,786162512
21.05.2002;-0,287658107;-0,74298955;-1,097647695;-1,329301478
22.05.2002;-1,306220547;-0,287658107;0,574669108;-1,097647695
23.05.2002;-0,813090761;-1,306220547;1,019533594;0,574669108
24.05.2002;0,402295317;-0,813090761;-1,208046185;1,019533594
28.05.2002;0,397009265;0,402295317;-0,854248765;-1,208046185
29.05.2002;-0,747776797;0,397009265;-0,627537498;-0,854248765
30.05.2002;-2,454832234;-0,747776797;-0,269360047;-0,627537498
31.05.2002;1,183126276;-2,454832234;0,232941412;-0,269360047
03.06.2002;-1,460058527;1,183126276;-2,477987064;0,232941412
04.06.2002;-2,572899883;-1,460058527;0,00176121;-2,477987064
05.06.2002;-0,031994535;-2,572899883;0,920825532;0,00176121
06.06.2002;0,718161196;-0,031994535;-1,971637946;0,920825532
07.06.2002;-1,016420756;0,718161196;-0,157274583;-1,971637946
10.06.2002;-0,453778377;-1,016420756;0,313673102;-0,157274583
11.06.2002;0,36672579;-0,453778377;-1,661630594;0,313673102
12.06.2002;-2,082026187;0,36672579;0,673421974;-1,661630594
13.06.2002;-0,887989198;-2,082026187;-1,046016292;0,673421974
14.06.2002;-3,720017718;-0,887989198;-0,22560856;-1,046016292
17.06.2002;3,97899555;-3,720017718;2,871700541;-0,22560856
18.06.2002;-0,921767111;3,97899555;0,095863653;2,871700541
19.06.2002;-1,782423853;-0,921767111;-1,648498318;0,095863653
20.06.2002;-2,506188545;-1,782423853;-1,341663104;-1,648498318
21.06.2002;-0,312788529;-2,506188545;-1,704173177;-1,341663104
24.06.2002;-2,485351101;-0,312788529;0,362695813;-1,704173177
25.06.2002;1,835622612;-2,485351101;-1,669978003;0,362695813
26.06.2002;-2,472537277;1,835622612;-0,215188001;-1,669978003
27.06.2002;3,912613898;-2,472537277;1,759133573;-0,215188001
28.06.2002;2,890762379;3,912613898;-0,083788878;1,759133573
01.07.2002;-0,359378993;2,890762379;-2,137732417;-0,083788878
02.07.2002;-3,912695995;-0,359378993;-2,101355211;-2,137732417
03.07.2002;-1,377518798;-3,912695995;0,626224051;-2,101355211
05.07.2002;8,334158984;-1,377518798;3,674126474;0,626224051
08.07.2002;-0,907868116;8,334158984;-1,192502683;3,674126474
09.07.2002;-1,633602186;-0,907868116;-2,463557996;-1,192502683
10.07.2002;-4,108692468;-1,633602186;-3,392028261;-2,463557996
11.07.2002;-1,711604641;-4,108692468;0,755638241;-3,392028261
12.07.2002;0,298652422;-1,711604641;-0,645129967;0,755638241
15.07.2002;-5,284448533;0,298652422;-0,375511575;-0,645129967
16.07.2002;1,667471776;-5,284448533;-1,837729793;-0,375511575
17.07.2002;2,89284143;1,667471776;0,561687217;-1,837729793
18.07.2002;0,19375394;2,89284143;-2,699502631;0,561687217
19.07.2002;-5,093458514;0,19375394;-3,834156952;-2,699502631
22.07.2002;-5,150467126;-5,093458514;-3,292511611;-3,834156952
23.07.2002;-4,756964103;-5,150467126;-2,701979186;-3,292511611
24.07.2002;3,322970678;-4,756964103;5,733746742;-2,701979186
25.07.2002;-3,088645786;3,322970678;-0,56096373;5,733746742
26.07.2002;1,662850877;-3,088645786;1,688107344;-0,56096373
29.07.2002;7,845208159;1,662850877;5,41846852;1,688107344
30.07.2002;0,496401349;7,845208159;0,431655352;5,41846852
31.07.2002;-4,609506721;0,496401349;0,991259095;0,431655352
01.08.2002;-2,532066354;-4,609506721;-2,941040341;0,991259095
02.08.2002;-2,050770148;-2,532066354;-2,306833951;-2,941040341
05.08.2002;-5,657199313;-2,050770148;-3,426719807;-2,306833951
06.08.2002;7,081151636;-5,657199313;2,991815155;-3,426719807
07.08.2002;-2,889055775;7,081151636;2,019651771;2,991815155
08.08.2002;6,167004276;-2,889055775;3,274648254;2,019651771
09.08.2002;2,217837282;6,167004276;0,374110236;3,274648254
12.08.2002;-3,024042373;2,217837282;-0,53003151;0,374110236
13.08.2002;0,989271016;-3,024042373;-2,15599387;-0,53003151
14.08.2002;-2,532844991;0,989271016;4,02738165;-2,15599387
15.08.2002;2,11202478;-2,532844991;1,166962049;4,02738165
16.08.2002;0,516948829;2,11202478;-0,147396845;1,166962049
19.08.2002;4,151773962;0,516948829;2,36425069;-0,147396845
20.08.2002;-1,80213515;4,151773962;-1,398020727;2,36425069
21.08.2002;2,644546518;-1,80213515;1,282381712;-1,398020727
22.08.2002;0,992200446;2,644546518;1,40758385;1,282381712
23.08.2002;-2,004070087;0,992200446;-2,265969677;1,40758385
26.08.2002;-1,160318265;-2,004070087;0,753255186;-2,265969677
27.08.2002;1,783902068;-1,160318265;-1,383903867;0,753255186
28.08.2002;-4,375100614;1,783902068;-1,796805279;-1,383903867
29.08.2002;-0,594378252;-4,375100614;0,000535464;-1,796805279
30.08.2002;1,420123192;-0,594378252;-0,185805074;0,000535464
03.09.2002;-8,455563516;1,420123192;-4,151955581;-0,185805074
04.09.2002;0,791705771;-8,455563516;1,786870801;-4,151955581
05.09.2002;-2,077994104;0,791705771;-1,591012281;1,786870801
06.09.2002;3,904063242;-2,077994104;1,684983381;-1,591012281
09.09.2002;-1,619770031;3,904063242;1,013516961;1,684983381
10.09.2002;1,909180513;-1,619770031;0,733374158;1,013516961
11.09.2002;2,575335724;1,909180513;0,002314406;0,733374158
12.09.2002;-4,542094295;2,575335724;-2,456453533;0,002314406
13.09.2002;-1,770669254;-4,542094295;0,328135417;-2,456453533
16.09.2002;-1,256366622;-1,770669254;0,14843532;0,328135417
17.09.2002;-0,901462768;-1,256366622;-1,972688396;0,14843532
18.09.2002;-4,992505617;-0,901462768;-0,456324018;-1,972688396
19.09.2002;-3,758496218;-4,992505617;-3,003862212;-0,456324018
20.09.2002;1,937176431;-3,758496218;0,245745198;-3,003862212
23.09.2002;-4,941074393;1,937176431;-1,381759055;0,245745198
24.09.2002;-1,408252552;-4,941074393;-1,727929177;-1,381759055
25.09.2002;3,107673995;-1,408252552;2,511164392;-1,727929177
26.09.2002;1,961181435;3,107673995;1,840577374;2,511164392
27.09.2002;-3,366880752;1,961181435;-3,224005228;1,840577374
30.09.2002;-5,134468464;-3,366880752;-1,460414935;-3,224005228
01.10.2002;3,474140764;-5,134468464;4,002084186;-1,460414935
02.10.2002;2,146773557;3,474140764;-2,336907547;4,002084186
03.10.2002;-3,875984884;2,146773557;-1,079636983;-2,336907547
04.10.2002;-3,507624498;-3,875984884;-2,243085346;-1,079636983
07.10.2002;-1,739838357;-3,507624498;-1,912011744;-2,243085346
08.10.2002;-1,698289339;-1,739838357;1,729918832;-1,912011744
09.10.2002;-0,923309269;-1,698289339;-2,718661917;1,729918832
10.10.2002;5,208477682;-0,923309269;3,507140802;-2,718661917
11.10.2002;7,227818044;5,208477682;3,905732706;3,507140802
14.10.2002;-2,751182295;7,227818044;0,732582612;3,905732706
15.10.2002;6,952714106;-2,751182295;4,733774109;0,732582612
16.10.2002;-1,290568093;6,952714106;-2,402011704;4,733774109
17.10.2002;5,434822345;-1,290568093;2,23157065;-2,402011704
18.10.2002;-0,277072051;5,434822345;0,590878895;2,23157065
21.10.2002;3,76145426;-0,277072051;1,733479248;0,590878895
22.10.2002;-3,859663018;3,76145426;-1,06232686;1,733479248
23.10.2002;-4,453464387;-3,859663018;0,67305022;-1,06232686
24.10.2002;2,473618932;-4,453464387;-1,521216223;0,67305022
25.10.2002;0,388348258;2,473618932;1,717151999;-1,521216223
28.10.2002;3,12539289;0,388348258;-0,827191613;1,717151999
29.10.2002;-5,531485233;3,12539289;-0,897574268;-0,827191613
30.10.2002;3,030433387;-5,531485233;0,988415566;-0,897574268
31.10.2002;1,260923885;3,030433387;-0,537238867;0,988415566
01.11.2002;0,390440395;1,260923885;1,716122272;-0,537238867
04.11.2002;5,142867975;0,390440395;0,820820323;1,716122272
05.11.2002;0,702536704;5,142867975;0,778998406;0,820820323
06.11.2002;-1,565950133;0,702536704;0,935692816;0,778998406
07.11.2002;-4,340313565;-1,565950133;-2,263874222;0,935692816
08.11.2002;-2,426116882;-4,340313565;-0,869043541;-2,263874222
11.11.2002;-1,202948914;-2,426116882;-2,07382352;-0,869043541
12.11.2002;2,426645102;-1,202948914;0,776337631;-2,07382352
13.11.2002;-1,58735253;2,426645102;-0,013786087;0,776337631
14.11.2002;3,977602546;-1,58735253;2,475974034;-0,013786087
15.11.2002;0,105695978;3,977602546;0,62379467;2,475974034
18.11.2002;0,833395995;0,105695978;-1,036670788;0,62379467
19.11.2002;-0,355149828;0,833395995;-0,402083879;-1,036670788
20.11.2002;0,188965771;-0,355149828;1,948834138;-0,402083879
21.11.2002;2,852171964;0,188965771;2,151790023;1,948834138
22.11.2002;0,491734324;2,852171964;-0,342954424;2,151790023
25.11.2002;-0,651634507;0,491734324;0,251884627;-0,342954424
26.11.2002;-3,261660261;-0,651634507;-2,077678982;0,251884627
27.11.2002;4,841100002;-3,261660261;2,806875774;-2,077678982
29.11.2002;-0,771635377;4,841100002;-0,266399498;2,806875774
02.12.2002;1,803440632;-0,771635377;-0,190089948;-0,266399498
03.12.2002;-2,949825454;1,803440632;-1,473067907;-0,190089948
04.12.2002;1,227255684;-2,949825454;-0,31192013;-1,473067907
05.12.2002;-2,891214334;1,227255684;-1,197607982;-0,31192013
06.12.2002;-0,533686437;-2,891214334;0,63044959;-1,197607982
09.12.2002;-4,425835456;-0,533686437;-2,215337684;0,63044959
10.12.2002;3,340977371;-4,425835456;1,398061476;-2,215337684
11.12.2002;0,885735119;3,340977371;0,077148338;1,398061476
12.12.2002;-2,633563305;0,885735119;-0,366152818;0,077148338
13.12.2002;-1,118937748;-2,633563305;-1,34235673;-0,366152818
16.12.2002;4,167289556;-1,118937748;2,356358384;-1,34235673
17.12.2002;-2,037881128;4,167289556;-0,811905701;2,356358384
18.12.2002;-3,735067532;-2,037881128;-1,306620478;-0,811905701
19.12.2002;-2,027333269;-3,735067532;-0,749943981;-1,306620478
20.12.2002;2,120949142;-2,027333269;1,299741867;-0,749943981
23.12.2002;-0,773091905;2,120949142;0,182894281;1,299741867
27.12.2002;-5,35983258;-0,773091905;-2,407199118;0,182894281
30.12.2002;1,853169014;-5,35983258;0,459329457;-2,407199118
02.01.2003;7,343144474;1,853169014;3,392128643;0,459329457
03.01.2003;-0,389689022;7,343144474;-0,048113336;3,392128643
06.01.2003;2,079251457;-0,389689022;2,24744462;-0,048113336
07.01.2003;-1,408820968;2,079251457;-0,649487168;2,24744462
08.01.2003;-3,847698352;-1,408820968;-1,376769425;-0,649487168
09.01.2003;1,492816572;-3,847698352;1,942828592;-1,376769425
10.01.2003;-0,011521951;1,492816572;-0,000977219;1,942828592
13.01.2003;0,767779596;-0,011521951;-0,134631995;-0,000977219
14.01.2003;1,24385343;0,767779596;0,58283691;-0,134631995
15.01.2003;-1,591624929;1,24385343;-1,426908987;0,58283691
16.01.2003;0,154456614;-1,591624929;-0,392733556;-1,426908987
17.01.2003;-4,42976841;0,154456614;-1,400756857;-0,392733556
21.01.2003;-1,65306528;-4,42976841;-1,570236243;-1,400756857
22.01.2003;-2,345178832;-1,65306528;-1,03328794;-1,570236243
23.01.2003;0,284312851;-2,345178832;1,022332932;-1,03328794
24.01.2003;-3,32240095;0,284312851;-2,922296236;1,022332932
27.01.2003;-2,72350634;-3,32240095;-1,616716754;-2,922296236
28.01.2003;1,042438914;-2,72350634;1,305991325;-1,616716754
29.01.2003;1,318055223;1,042438914;0,696252528;1,305991325
30.01.2003;-0,472553823;1,318055223;-2,26434779;0,696252528
31.01.2003;2,006474174;-0,472553823;1,312459372;-2,26434779
03.02.2003;0,151392189;2,006474174;0,541225823;1,312459372
04.02.2003;-4,324506993;0,151392189;-1,407937414;0,541225823
05.02.2003;3,528321522;-4,324506993;-0,522260555;-1,407937414
06.02.2003;-2,820373604;3,528321522;-0,615833307;-0,522260555
07.02.2003;-3,007172518;-2,820373604;-1,007574046;-0,615833307
10.02.2003;0,651918391;-3,007172518;0,759742064;-1,007574046
11.02.2003;1,581924836;0,651918391;-0,805908161;0,759742064
12.02.2003;-2,122192615;1,581924836;-1,232749485;-0,805908161
13.02.2003;-0,621487603;-2,122192615;-0,146409399;-1,232749485
14.02.2003;4,664477726;-0,621487603;2,143589412;-0,146409399
18.02.2003;2,455822858;4,664477726;1,959391701;2,143589412
19.02.2003;-4,214748152;2,455822858;-0,691269483;1,959391701
20.02.2003;-1,272169623;-4,214748152;-0,944958124;-0,691269483
21.02.2003;2,223242747;-1,272169623;1,323327618;-0,944958124
24.02.2003;-2,926530936;2,223242747;-1,837009403;1,323327618
25.02.2003;-3,338713127;-2,926530936;0,719976335;-1,837009403
26.02.2003;-1,420237377;-3,338713127;-1,272523027;0,719976335
27.02.2003;2,572034936;-1,420237377;1,187410923;-1,272523027
28.02.2003;1,346081919;2,572034936;0,464823098;1,187410923
03.03.2003;0,102078876;1,346081919;-0,752989764;0,464823098
04.03.2003;-1,906928402;0,102078876;-1,535229826;-0,752989764
05.03.2003;-0,120350416;-1,906928402;0,989620782;-1,535229826
06.03.2003;-2,422318476;-0,120350416;-0,925813469;0,989620782
07.03.2003;-0,239999015;-2,422318476;0,82844669;-0,925813469
10.03.2003;-4,220162358;-0,239999015;-2,579709294;0,82844669
11.03.2003;-1,019304091;-4,220162358;-0,834617924;-2,579709294
12.03.2003;-4,439335444;-1,019304091;0,474069394;-0,834617924
13.03.2003;6,870301776;-4,439335444;3,450372922;0,474069394
14.03.2003;2,076192175;6,870301776;0,16667279;3,450372922
17.03.2003;3,492441297;2,076192175;3,546157232;0,16667279
18.03.2003;3,919794783;3,492441297;0,427102706;3,546157232
19.03.2003;1,184317944;3,919794783;0,879593072;0,427102706
20.03.2003;-0,396524958;1,184317944;0,190643906;0,879593072
21.03.2003;4,230953798;-0,396524958;2,298047378;0,190643906
24.03.2003;-6,139459165;4,230953798;-3,522263032;2,298047378
25.03.2003;3,442592716;-6,139459165;1,215773227;-3,522263032
26.03.2003;-2,153560184;3,442592716;-0,543813555;1,215773227
27.03.2003;0,182993258;-2,153560184;-0,149849512;-0,543813555
28.03.2003;-2,446160098;0,182993258;-0,575591683;-0,149849512
31.03.2003;-3,846733628;-2,446160098;-1,773844122;-0,575591683
01.04.2003;1,085866816;-3,846733628;1,215189086;-1,773844122
02.04.2003;5,679559544;1,085866816;2,630431635;1,215189086
03.04.2003;-0,75462954;5,679559544;-0,503775558;2,630431635
04.04.2003;3,278841626;-0,75462954;0,275025803;-0,503775558
07.04.2003;5,835188974;3,278841626;0,125365452;0,275025803
08.04.2003;-1,464965432;5,835188974;-0,150928689;0,125365452
09.04.2003;-1,217216624;-1,464965432;-1,389252141;-0,150928689
10.04.2003;-1,353278958;-1,217216624;0,645116832;-1,389252141
11.04.2003;1,366282303;-1,353278958;-0,369175553;0,645116832
14.04.2003;1,56659778;1,366282303;1,951246799;-0,369175553
15.04.2003;2,064981741;1,56659778;0,638019537;1,951246799
16.04.2003;-0,333083991;2,064981741;-1,221452643;0,638019537
17.04.2003;2,658708243;-0,333083991;1,553994386;-1,221452643
22.04.2003;2,109815227;2,658708243;1,990933152;1,553994386
23.04.2003;0,453906841;2,109815227;0,841027015;1,990933152
24.04.2003;-2,783082302;0,453906841;-0,825180421;0,841027015
25.04.2003;-1,846369855;-2,783082302;-1,383597628;-0,825180421
28.04.2003;4,076131955;-1,846369855;1,796889714;-1,383597628
29.04.2003;-1,522045282;4,076131955;0,334078426;1,796889714
30.04.2003;1,137176173;-1,522045282;-0,089929553;0,334078426
02.05.2003;1,494201302;1,137176173;1,452950983;-0,089929553
05.05.2003;0,905559277;1,494201302;-0,375835864;1,452950983
06.05.2003;1,789222845;0,905559277;0,846257697;-0,375835864
07.05.2003;-1,999054435;1,789222845;-0,495122979;0,846257697
08.05.2003;-3,977854966;-1,999054435;-1,003451485;-0,495122979
09.05.2003;2,44310622;-3,977854966;1,451390181;-1,003451485
12.05.2003;-0,653793729;2,44310622;1,256643174;1,451390181
13.05.2003;-0,929778093;-0,653793729;-0,28336631;1,256643174
14.05.2003;0,552586814;-0,929778093;-0,292629043;-0,28336631
15.05.2003;2,165049572;0,552586814;0,798222108;-0,292629043
16.05.2003;-0,010035526;2,165049572;-0,239063066;0,798222108
19.05.2003;-4,630187215;-0,010035526;-2,489367851;-0,239063066
20.05.2003;-0,412182356;-4,630187215;-0,113361116;-2,489367851
21.05.2003;-0,411422613;-0,412182356;0,410882667;-0,113361116
22.05.2003;1,342647449;-0,411422613;0,915302975;0,410882667
23.05.2003;-1,479123694;1,342647449;0,145741502;0,915302975
27.05.2003;1,798549682;-1,479123694;1,956966042;0,145741502
28.05.2003;1,598691537;1,798549682;0,197326664;1,956966042
29.05.2003;-0,439452791;1,598691537;-0,367869531;0,197326664
30.05.2003;2,613607825;-0,439452791;1,473776003;-0,367869531
02.06.2003;2,745182185;2,613607825;0,357470303;1,473776003
03.06.2003;-1,23149816;2,745182185;0,472184773;0,357470303
04.06.2003;1,757620209;-1,23149816;1,540019411;0,472184773
05.06.2003;-1,307134369;1,757620209;0,402132072;1,540019411
06.06.2003;2,885096192;-1,307134369;-0,234860744;0,402132072
09.06.2003;-1,045576922;2,885096192;-1,195775166;-0,234860744
10.06.2003;1,472812108;-1,045576922;0,914687762;-1,195775166
11.06.2003;1,204009757;1,472812108;1,317680259;0,914687762
12.06.2003;1,300127433;1,204009757;0,107846884;1,317680259
13.06.2003;-1,576657027;1,300127433;-0,990776035;0,107846884
16.06.2003;3,02299674;-1,576657027;2,241460262;-0,990776035
17.06.2003;0,673303722;3,02299674;0,09136664;2,241460262
18.06.2003;0,537657311;0,673303722;-0,148036111;0,09136664
19.06.2003;-1,726313878;0,537657311;-1,522273261;-0,148036111
20.06.2003;-0,250376489;-1,726313878;0,100828462;-1,522273261
23.06.2003;-1,6236593;-0,250376489;-1,409829278;0,100828462
24.06.2003;0,97131864;-1,6236593;0,184394335;-1,409829278
25.06.2003;-0,575630801;0,97131864;-0,827297803;0,184394335
26.06.2003;1,325488774;-0,575630801;1,11545676;-0,827297803
27.06.2003;-0,510918728;1,325488774;-0,971929214;1,11545676
30.06.2003;-0,126524967;-0,510918728;-0,176208209;-0,971929214
01.07.2003;-2,29865428;-0,126524967;0,819310411;-0,176208209
02.07.2003;3,002971508;-2,29865428;1,16732558;0,819310411
03.07.2003;0,027151778;3,002971508;-0,810231397;1,16732558
07.07.2003;2,805436285;0,027151778;1,900886837;-0,810231397
08.07.2003;0,347748337;2,805436285;0,374379246;1,900886837
09.07.2003;-0,658701255;0,347748337;-0,548915607;0,374379246
10.07.2003;-1,582877593;-0,658701255;-1,347529759;-0,548915607
11.07.2003;1,733112324;-1,582877593;0,960194555;-1,347529759
14.07.2003;2,091080442;1,733112324;0,574582958;0,960194555
15.07.2003;-0,335093211;2,091080442;-0,342670101;0,574582958
16.07.2003;0,087157169;-0,335093211;-0,633070492;-0,342670101
17.07.2003;-1,681406525;0,087157169;-1,23320279;-0,633070492
18.07.2003;1,081761082;-1,681406525;1,180344111;-1,23320279
21.07.2003;-2,367593288;1,081761082;-1,460965237;1,180344111
22.07.2003;0,94767265;-2,367593288;0,950822865;-1,460965237
23.07.2003;-0,411976553;0,94767265;0,052574545;0,950822865
24.07.2003;2,128625381;-0,411976553;-0,709034017;0,052574545
25.07.2003;-0,531287595;2,128625381;1,741504833;-0,709034017
28.07.2003;1,813583406;-0,531287595;-0,216158113;1,741504833
29.07.2003;0,302829038;1,813583406;-0,711920897;-0,216158113
30.07.2003;0,026545162;0,302829038;-0,16756196;-0,711920897
31.07.2003;1,715645532;0,026545162;0,309321032;-0,16756196
01.08.2003;-1,404012776;1,715645532;-1,024172278;0,309321032
04.08.2003;-0,976477875;-1,404012776;0,272604514;-1,024172278
05.08.2003;0,970543064;-0,976477875;-1,762405436;0,272604514
06.08.2003;-1,823543783;0,970543064;0,185280398;-1,762405436
07.08.2003;-1,296635325;-1,823543783;0,731828136;0,185280398
08.08.2003;0,010504548;-1,296635325;0,357055549;0,731828136
11.08.2003;0,220272249;0,010504548;0,332273297;0,357055549
12.08.2003;1,261535882;0,220272249;0,996403966;0,332273297
13.08.2003;0,508027004;1,261535882;-0,600277737;0,996403966
14.08.2003;1,583163915;0,508027004;0,659000641;-0,600277737
15.08.2003;-0,254004113;1,583163915;0,032800471;0,659000641
18.08.2003;1,838016452;-0,254004113;0,920409405;0,032800471
19.08.2003;-0,076983831;1,838016452;0,262546675;0,920409405
20.08.2003;-0,094163839;-0,076983831;-0,195878367;0,262546675
21.08.2003;1,834783776;-0,094163839;0,301322344;-0,195878367
22.08.2003;-0,460528345;1,834783776;-1,017954236;0,301322344
25.08.2003;-1,379524098;-0,460528345;0,065686872;-1,017954236
26.08.2003;-1,274538655;-1,379524098;0,304834045;0,065686872
27.08.2003;0,798731291;-1,274538655;0,022967752;0,304834045
28.08.2003;0,275331029;0,798731291;0,612724671;0,022967752
29.08.2003;-0,231627952;0,275331029;0,522858384;0,612724671
02.09.2003;2,371017454;-0,231627952;1,388700829;0,522858384
03.09.2003;2,251345593;2,371017454;0,447724248;1,388700829
04.09.2003;0,580121782;2,251345593;0,169213032;0,447724248
05.09.2003;-1,661637596;0,580121782;-0,638571573;0,169213032
08.09.2003;0,937436767;-1,661637596;1,010429478;-0,638571573
09.09.2003;-1,294236214;0,937436767;-0,820722166;1,010429478
10.09.2003;-1,600545293;-1,294236214;-1,188002128;-0,820722166
11.09.2003;0,847642124;-1,600545293;0,574256333;-1,188002128
12.09.2003;-1,648233035;0,847642124;0,218199314;0,574256333
15.09.2003;0,235172717;-1,648233035;-0,371956847;0,218199314
16.09.2003;1,377580475;0,235172717;1,430060661;-0,371956847
17.09.2003;-0,104355144;1,377580475;-0,321778783;1,430060661
18.09.2003;1,431889088;-0,104355144;1,327519172;-0,321778783
19.09.2003;-0,922475512;1,431889088;-0,313685845;1,327519172
22.09.2003;-3,421074692;-0,922475512;-1,300958241;-0,313685845
23.09.2003;-1,309214847;-3,421074692;0,608216887;-1,300958241
24.09.2003;-3,039560014;-1,309214847;-1,909390615;0,608216887
25.09.2003;0,572363289;-3,039560014;-0,585195515;-1,909390615
26.09.2003;-0,042690461;0,572363289;-0,621514021;-0,585195515
29.09.2003;-0,044212521;-0,042690461;0,978224914;-0,621514021
30.09.2003;-2,003983896;-0,044212521;-1,054783353;0,978224914
01.10.2003;2,243013037;-2,003983896;2,243406533;-1,054783353
02.10.2003;-1,597378845;2,243013037;0,211664177;2,243406533
03.10.2003;4,344694565;-1,597378845;0,941471072;0,211664177
06.10.2003;-0,412108804;4,344694565;0,437340483;0,941471072
07.10.2003;-1,442916259;-0,412108804;0,478221206;0,437340483
08.10.2003;1,178563553;-1,442916259;-0,489785755;0,478221206
09.10.2003;2,549678529;1,178563553;0,479485603;-0,489785755
10.10.2003;-0,305867486;2,549678529;-0,056892805;0,479485603
13.10.2003;1,934173569;-0,305867486;0,702386617;-0,056892805
14.10.2003;-0,007347975;1,934173569;0,395302176;0,702386617
15.10.2003;0,91715115;-0,007347975;-0,239446147;0,395302176
